GAME_ID,TEAM0_TEAM_ABBREVIATION,TEAM0_PTS,TEAM0_REB,TEAM0_AST,TEAM0_FG_PCT,TEAM0_TO,TEAM0_PLUS_MINUS,TEAM0_TEAM_ORDER,TEAM1_TEAM_ABBREVIATION,TEAM1_PTS,TEAM1_REB,TEAM1_AST,TEAM1_FG_PCT,TEAM1_TO,TEAM1_PLUS_MINUS,TEAM1_TEAM_ORDER,TEAM0_WIN,TEAM0_GAME_DATE,TEAM1_GAME_DATE,TEAM0_ELO,TEAM1_ELO,TEAM0_ELO,TEAM1_ELO,TEAM0_ELO,TEAM1_ELO,TEAM0_ELO,TEAM1_ELO,TEAM0_ELO,TEAM1_ELO
22301033,CLE,115.0,47.0,41.0,0.535,,,0,CHA,92.0,33.0,22.0,0.425,,,1,1,2024-03-25,2024-03-25,1563.541432,,1563.541432,,1563.541432,,1563.541432,,1563.541432,
22301034,ATL,120.0,44.0,30.0,0.529,,,0,BOS,118.0,38.0,21.0,0.495,,,1,1,2024-03-25,2024-03-25,1473.745028,1773.904953,1473.745028,1773.904953,1473.745028,1773.904953,1473.745028,1773.904953,1473.745028,1773.904953
22301035,NYK,124.0,52.0,30.0,0.506,,,0,DET,99.0,37.0,22.0,0.386,,,1,1,2024-03-25,2024-03-25,1573.139454,1283.27379,1573.139454,1283.27379,1573.139454,1283.27379,1573.139454,1283.27379,1573.139454,1283.27379
22301036,BKN,96.0,50.0,20.0,0.457,,,0,TOR,88.0,30.0,23.0,0.435,,,1,1,2024-03-25,2024-03-25,,1333.431189,,1333.431189,,1333.431189,,1333.431189,,1333.431189
22301037,WAS,107.0,52.0,32.0,0.402,,,0,CHI,105.0,46.0,27.0,0.414,,,1,1,2024-03-25,2024-03-25,1283.982294,1466.52126,1283.982294,1466.52126,1283.982294,1466.52126,1283.982294,1466.52126,1283.982294,1466.52126
22301038,HOU,110.0,45.0,19.0,0.398,,,0,POR,92.0,44.0,14.0,0.414,,,1,1,2024-03-25,2024-03-25,1530.330422,1315.260481,1530.330422,1315.260481,1530.330422,1315.260481,1530.330422,1315.260481,1530.330422,1315.260481
22301039,SAS,104.0,40.0,23.0,0.44,,,0,PHX,102.0,47.0,28.0,0.506,,,1,1,2024-03-25,2024-03-25,1346.844299,,1346.844299,,1346.844299,,1346.844299,,1346.844299,
22301040,DEN,128.0,50.0,38.0,0.533,,,0,MEM,103.0,40.0,25.0,0.394,,,1,1,2024-03-25,2024-03-25,1667.718014,1334.156759,1667.718014,1334.156759,1667.718014,1334.156759,1667.718014,1334.156759,1667.718014,1334.156759
22301041,DAL,115.0,47.0,31.0,0.478,,,0,UTA,105.0,46.0,28.0,0.425,,,1,1,2024-03-25,2024-03-25,1576.466038,1404.910389,1576.466038,1404.910389,1576.466038,1404.910389,1576.466038,1404.910389,1576.466038,1404.910389
22301042,SAC,108.0,40.0,25.0,0.442,,,0,PHI,96.0,47.0,18.0,0.415,,,1,1,2024-03-25,2024-03-25,1566.479895,1476.39295,1566.479895,1476.39295,1566.479895,1476.39295,1566.479895,1476.39295,1566.479895,1476.39295
22301043,IND,133.0,34.0,28.0,0.581,,,0,LAC,116.0,36.0,26.0,0.541,,,1,1,2024-03-25,2024-03-25,1569.222054,1552.937976,1569.222054,1552.937976,1569.222054,1552.937976,1569.222054,1552.937976,1569.222054,1552.937976
22301044,GSW,113.0,43.0,31.0,0.553,,,0,MIA,92.0,39.0,24.0,0.402,,,1,1,2024-03-26,2024-03-26,1551.16433,1557.965912,1551.16433,1557.965912,1551.16433,1557.965912,1551.16433,1557.965912,1551.16433,1557.965912
22301045,LAL,128.0,69.0,30.0,0.389,,,0,MIL,124.0,61.0,37.0,0.412,,,1,1,2024-03-26,2024-03-26,1545.577452,1601.112379,1545.577452,1601.112379,1545.577452,1601.112379,1545.577452,1601.112379,1545.577452,1601.112379
22301046,OKC,119.0,45.0,28.0,0.535,,,0,NOP,112.0,37.0,26.0,0.453,,,1,1,2024-03-26,2024-03-26,1623.544724,1643.028896,1623.544724,1643.028896,1623.544724,1643.028896,1623.544724,1643.028896,1623.544724,1643.028896
22301047,DAL,132.0,49.0,34.0,0.554,,,0,SAC,96.0,42.0,27.0,0.389,,,1,1,2024-03-26,2024-03-26,1584.288205,1571.546653,1584.288205,1571.546653,1584.288205,1571.546653,1584.288205,1571.546653,1584.288205,1571.546653
22301048,CHA,118.0,38.0,30.0,0.579,,,0,CLE,111.0,32.0,33.0,0.494,,,1,1,2024-03-27,2024-03-27,,1566.53246,,1566.53246,,1566.53246,,1566.53246,,1566.53246
22301049,GSW,101.0,52.0,26.0,0.444,,,0,ORL,93.0,39.0,25.0,0.424,,,1,1,2024-03-27,2024-03-27,1575.218707,1542.187249,1575.218707,1542.187249,1575.218707,1542.187249,1575.218707,1542.187249,1575.218707,1542.187249
22301050,BKN,122.0,45.0,24.0,0.48,,,0,WAS,119.0,44.0,26.0,0.505,,,1,1,2024-03-27,2024-03-27,,1294.416536,,1294.416536,,1294.416536,,1294.416536,,1294.416536
22301051,ATL,120.0,41.0,23.0,0.518,,,0,POR,106.0,33.0,35.0,0.506,,,1,1,2024-03-27,2024-03-27,1482.488755,1311.849757,1482.488755,1311.849757,1482.488755,1311.849757,1482.488755,1311.849757,1482.488755,1311.849757
22301052,LAC,108.0,43.0,28.0,0.444,,,0,PHI,107.0,51.0,17.0,0.476,,,1,1,2024-03-27,2024-03-27,1533.527948,1471.326192,1533.527948,1471.326192,1533.527948,1471.326192,1533.527948,1471.326192,1533.527948,1471.326192
22301053,NYK,145.0,42.0,37.0,0.585,,,0,TOR,101.0,28.0,31.0,0.464,,,1,1,2024-03-27,2024-03-27,1575.940851,1323.962558,1575.940851,1323.962558,1575.940851,1323.962558,1575.940851,1323.962558,1575.940851,1323.962558
22301054,CHI,125.0,54.0,28.0,0.5,,,0,IND,99.0,40.0,25.0,0.4,,,1,1,2024-03-27,2024-03-27,1456.087018,1588.632081,1456.087018,1588.632081,1456.087018,1588.632081,1456.087018,1588.632081,1456.087018,1588.632081
22301055,LAL,136.0,43.0,31.0,0.556,,,0,MEM,124.0,39.0,30.0,0.474,,,1,1,2024-03-27,2024-03-27,1555.834136,1331.988693,1555.834136,1331.988693,1555.834136,1331.988693,1555.834136,1331.988693,1555.834136,1331.988693
22301056,MIN,106.0,40.0,28.0,0.512,,,0,DET,91.0,41.0,15.0,0.383,,,1,1,2024-03-27,2024-03-27,1675.233085,1280.472393,1675.233085,1280.472393,1675.233085,1280.472393,1675.233085,1280.472393,1675.233085,1280.472393
22301057,HOU,132.0,50.0,25.0,0.481,,,0,OKC,126.0,49.0,26.0,0.49,,,1,1,2024-03-27,2024-03-27,1533.741146,1635.92517,1533.741146,1635.92517,1533.741146,1635.92517,1533.741146,1635.92517,1533.741146,1635.92517
22301058,SAS,118.0,41.0,40.0,0.512,,,0,UTA,111.0,36.0,25.0,0.47,,,1,1,2024-03-27,2024-03-27,1354.627697,1397.088222,1354.627697,1397.088222,1354.627697,1397.088222,1354.627697,1397.088222,1354.627697,1397.088222
22301059,PHX,104.0,51.0,29.0,0.47,,,0,DEN,97.0,38.0,24.0,0.432,,,1,1,2024-03-27,2024-03-27,,1669.88608,,1669.88608,,1669.88608,,1669.88608,,1669.88608
22301060,ATL,123.0,53.0,24.0,0.49,,,0,BOS,122.0,43.0,28.0,0.479,,,1,1,2024-03-28,2024-03-28,1486.166853,1765.161227,1486.166853,1765.161227,1486.166853,1765.161227,1486.166853,1765.161227,1486.166853,1765.161227
22301061,NOP,107.0,48.0,22.0,0.396,,,0,MIL,100.0,46.0,21.0,0.463,,,1,1,2024-03-28,2024-03-28,1630.64845,1590.855696,1630.64845,1590.855696,1630.64845,1590.855696,1630.64845,1590.855696,1630.64845,1590.855696
22301062,GSW,115.0,50.0,35.0,0.539,,,0,CHA,97.0,41.0,23.0,0.405,,,1,1,2024-03-29,2024-03-29,1586.638522,,1586.638522,,1586.638522,,1586.638522,,1586.638522,
22301063,IND,109.0,46.0,27.0,0.483,,,0,LAL,90.0,48.0,24.0,0.407,,,1,1,2024-03-29,2024-03-29,1566.496394,1562.799621,1566.496394,1562.799621,1566.496394,1562.799621,1566.496394,1562.799621,1566.496394,1562.799621
22301064,LAC,100.0,41.0,19.0,0.482,,,0,ORL,97.0,38.0,20.0,0.442,,,1,1,2024-03-29,2024-03-29,1538.147551,1530.767433,1538.147551,1530.767433,1538.147551,1530.767433,1538.147551,1530.767433,1538.147551,1530.767433
22301065,DET,96.0,47.0,19.0,0.416,,,0,WAS,87.0,47.0,22.0,0.409,,,1,1,2024-03-29,2024-03-29,1279.415596,1289.561375,1279.415596,1289.561375,1279.415596,1289.561375,1279.415596,1289.561375,1279.415596,1289.561375
22301066,BKN,125.0,43.0,26.0,0.473,,,0,CHI,108.0,44.0,24.0,0.507,,,1,1,2024-03-29,2024-03-29,,1478.222705,,1478.222705,,1478.222705,,1478.222705,,1478.222705
22301067,CLE,117.0,37.0,34.0,0.549,,,0,PHI,114.0,42.0,28.0,0.447,,,1,1,2024-03-29,2024-03-29,1552.226648,1466.706589,1552.226648,1466.706589,1552.226648,1466.706589,1552.226648,1466.706589,1552.226648,1466.706589
22301068,MIA,142.0,44.0,41.0,0.587,,,0,POR,82.0,43.0,20.0,0.402,,,1,1,2024-03-29,2024-03-29,1533.911535,1308.171659,1533.911535,1308.171659,1533.911535,1308.171659,1533.911535,1308.171659,1533.911535,1308.171659
22301069,OKC,128.0,38.0,33.0,0.563,,,0,PHX,103.0,39.0,26.0,0.448,,,1,1,2024-03-29,2024-03-29,1621.865917,,1621.865917,,1621.865917,,1621.865917,,1621.865917,
22301070,SAS,130.0,46.0,34.0,0.537,,,0,NYK,126.0,50.0,24.0,0.464,,,1,1,2024-03-29,2024-03-29,1367.811357,1591.164692,1367.811357,1591.164692,1367.811357,1591.164692,1367.811357,1591.164692,1367.811357,1591.164692
22301071,MIN,111.0,39.0,28.0,0.514,,,0,DEN,98.0,46.0,29.0,0.398,,,1,1,2024-03-29,2024-03-29,1676.289882,1655.452247,1676.289882,1655.452247,1676.289882,1655.452247,1676.289882,1655.452247,1676.289882,1655.452247
22301072,HOU,101.0,45.0,19.0,0.385,,,0,UTA,100.0,51.0,23.0,0.463,,,1,1,2024-03-29,2024-03-29,1547.800399,1383.904562,1547.800399,1383.904562,1547.800399,1383.904562,1547.800399,1383.904562,1547.800399,1383.904562
22301073,DAL,107.0,42.0,24.0,0.473,,,0,SAC,103.0,45.0,24.0,0.435,,,1,1,2024-03-29,2024-03-29,1617.764321,1538.070537,1617.764321,1538.070537,1617.764321,1538.070537,1617.764321,1538.070537,1617.764321,1538.070537
22301074,BOS,104.0,51.0,27.0,0.476,,,0,NOP,92.0,41.0,22.0,0.395,,,1,1,2024-03-30,2024-03-30,1758.207851,1635.324867,1758.207851,1635.324867,1758.207851,1635.324867,1758.207851,1635.324867,1758.207851,1635.324867
22301075,ORL,118.0,43.0,28.0,0.487,,,0,MEM,88.0,45.0,25.0,0.36,,,1,1,2024-03-30,2024-03-30,1523.156879,1325.023208,1523.156879,1325.023208,1523.156879,1325.023208,1523.156879,1325.023208,1523.156879,1325.023208
22301076,MIL,122.0,40.0,27.0,0.551,,,0,ATL,113.0,39.0,24.0,0.457,,,1,1,2024-03-30,2024-03-30,1586.179279,1493.120229,1586.179279,1493.120229,1586.179279,1493.120229,1586.179279,1493.120229,1586.179279,1493.120229
22301077,DEN,130.0,51.0,36.0,0.575,,,0,CLE,101.0,28.0,26.0,0.463,,,1,1,2024-03-31,2024-03-31,1639.441038,1554.717126,1639.441038,1554.717126,1639.441038,1554.717126,1639.441038,1554.717126,1639.441038,1554.717126
22301078,LAL,116.0,50.0,24.0,0.545,,,0,BKN,104.0,38.0,19.0,0.424,,,1,1,2024-03-31,2024-03-31,1552.434329,,1552.434329,,1552.434329,,1552.434329,,1552.434329,
22301079,LAC,130.0,41.0,28.0,0.573,,,0,CHA,118.0,31.0,32.0,0.5,,,1,1,2024-03-31,2024-03-31,1545.758104,,1545.758104,,1545.758104,,1545.758104,,1545.758104,
22301080,PHI,135.0,39.0,28.0,0.59,,,0,TOR,120.0,30.0,31.0,0.522,,,1,1,2024-03-31,2024-03-31,1464.216111,1308.738717,1464.216111,1308.738717,1464.216111,1308.738717,1464.216111,1308.738717,1464.216111,1308.738717
22301081,MIA,119.0,42.0,22.0,0.494,,,0,WAS,107.0,42.0,27.0,0.455,,,1,1,2024-03-31,2024-03-31,1541.648316,1275.611884,1541.648316,1275.611884,1541.648316,1275.611884,1541.648316,1275.611884,1541.648316,1275.611884
22301082,OKC,113.0,43.0,29.0,0.537,,,0,NYK,112.0,46.0,24.0,0.413,,,1,1,2024-03-31,2024-03-31,1633.790653,1581.756298,1633.790653,1581.756298,1633.790653,1581.756298,1633.790653,1581.756298,1633.790653,1581.756298
22301083,DAL,125.0,47.0,24.0,0.516,,,0,HOU,107.0,43.0,22.0,0.424,,,1,1,2024-03-31,2024-03-31,1624.568436,1550.946428,1624.568436,1550.946428,1624.568436,1550.946428,1624.568436,1550.946428,1624.568436,1550.946428
22301084,CHI,109.0,43.0,30.0,0.525,,,0,MIN,101.0,37.0,28.0,0.469,,,1,1,2024-03-31,2024-03-31,1466.539039,1692.301091,1466.539039,1692.301091,1466.539039,1692.301091,1466.539039,1692.301091,1466.539039,1692.301091
22301085,GSW,117.0,41.0,34.0,0.489,,,0,SAS,113.0,45.0,31.0,0.449,,,1,1,2024-03-31,2024-03-31,1593.608953,1377.219751,1593.608953,1377.219751,1593.608953,1377.219751,1593.608953,1377.219751,1593.608953,1377.219751
22301086,SAC,127.0,44.0,34.0,0.536,,,0,UTA,106.0,33.0,22.0,0.41,,,1,1,2024-03-31,2024-03-31,1531.266422,1380.758532,1531.266422,1380.758532,1531.266422,1380.758532,1531.266422,1380.758532,1531.266422,1380.758532
22301087,BOS,118.0,51.0,28.0,0.483,,,0,CHA,104.0,40.0,28.0,0.451,,,1,1,2024-04-01,2024-04-01,1768.883352,,1768.883352,,1768.883352,,1768.883352,,1768.883352,
22301088,MEM,110.0,44.0,28.0,0.44,,,0,DET,108.0,41.0,22.0,0.506,,,1,1,2024-04-01,2024-04-01,1319.643511,1293.365087,1319.643511,1293.365087,1319.643511,1293.365087,1319.643511,1293.365087,1319.643511,1293.365087
22301089,IND,133.0,47.0,35.0,0.515,,,0,BKN,111.0,43.0,20.0,0.471,,,1,1,2024-04-01,2024-04-01,1576.861686,,1576.861686,,1576.861686,,1576.861686,,1576.861686,
22301090,ORL,104.0,43.0,26.0,0.474,,,0,POR,103.0,44.0,28.0,0.444,,,1,1,2024-04-01,2024-04-01,1528.536576,1300.434878,1528.536576,1300.434878,1528.536576,1300.434878,1528.536576,1300.434878,1528.536576,1300.434878
22301091,ATL,113.0,45.0,29.0,0.5,,,0,CHI,101.0,51.0,17.0,0.394,,,1,1,2024-04-01,2024-04-01,1483.136529,1487.833164,1483.136529,1487.833164,1483.136529,1487.833164,1483.136529,1487.833164,1483.136529,1487.833164
22301092,PHX,124.0,49.0,29.0,0.494,,,0,NOP,111.0,37.0,29.0,0.472,,,1,1,2024-04-01,2024-04-01,,1624.649366,,1624.649366,,1624.649366,,1624.649366,,1624.649366
22301093,PHI,109.0,42.0,27.0,0.462,,,0,OKC,105.0,43.0,30.0,0.425,,,1,1,2024-04-02,2024-04-02,1475.066304,1638.57047,1475.066304,1638.57047,1475.066304,1638.57047,1475.066304,1638.57047,1475.066304,1638.57047
22301094,LAL,128.0,47.0,38.0,0.515,,,0,TOR,111.0,40.0,25.0,0.483,,,1,1,2024-04-02,2024-04-02,1563.876558,1297.888523,1563.876558,1297.888523,1563.876558,1297.888523,1563.876558,1297.888523,1563.876558,1297.888523
22301095,WAS,117.0,44.0,26.0,0.505,,,0,MIL,113.0,57.0,31.0,0.437,,,1,1,2024-04-02,2024-04-02,1269.906435,1596.162979,1269.906435,1596.162979,1269.906435,1596.162979,1269.906435,1596.162979,1269.906435,1596.162979
22301096,MIA,109.0,39.0,24.0,0.486,,,0,NYK,99.0,30.0,25.0,0.461,,,1,1,2024-04-02,2024-04-02,1547.353764,1576.976481,1547.353764,1576.976481,1547.353764,1576.976481,1547.353764,1576.976481,1547.353764,1576.976481
22301097,DAL,108.0,41.0,30.0,0.476,,,0,GSW,106.0,44.0,27.0,0.441,,,1,1,2024-04-05,2024-04-05,1640.681922,1622.625539,1640.681922,1622.625539,1640.681922,1622.625539,1640.681922,1622.625539,1640.681922,1622.625539
22301098,MIN,113.0,39.0,29.0,0.532,,,0,HOU,106.0,37.0,23.0,0.446,,,1,1,2024-04-02,2024-04-02,1671.006966,1534.208607,1671.006966,1534.208607,1671.006966,1534.208607,1671.006966,1534.208607,1671.006966,1534.208607
22301099,DEN,110.0,52.0,28.0,0.439,,,0,SAS,105.0,59.0,33.0,0.4,,,1,1,2024-04-02,2024-04-02,1648.98224,1373.302871,1648.98224,1373.302871,1648.98224,1373.302871,1648.98224,1373.302871,1648.98224,1373.302871
22301100,CLE,129.0,41.0,38.0,0.541,,,0,UTA,113.0,33.0,26.0,0.482,,,1,1,2024-04-02,2024-04-02,1545.175924,1375.358891,1545.175924,1375.358891,1545.175924,1375.358891,1545.175924,1375.358891,1545.175924,1375.358891
22301101,SAC,109.0,56.0,29.0,0.424,,,0,LAC,95.0,38.0,18.0,0.408,,,1,1,2024-04-02,2024-04-02,1536.666063,1552.034532,1536.666063,1552.034532,1536.666063,1552.034532,1536.666063,1552.034532,1536.666063,1552.034532
22301102,POR,89.0,55.0,19.0,0.398,,,0,CHA,86.0,36.0,22.0,0.41,,,1,1,2024-04-03,2024-04-03,1299.593558,,1299.593558,,1299.593558,,1299.593558,,1299.593558,
22301103,LAL,125.0,49.0,21.0,0.505,,,0,WAS,120.0,39.0,26.0,0.495,,,1,1,2024-04-03,2024-04-03,1571.060172,1282.049376,1571.060172,1282.049376,1571.060172,1282.049376,1571.060172,1282.049376,1571.060172,1282.049376
22301104,ATL,121.0,48.0,36.0,0.544,,,0,DET,113.0,37.0,24.0,0.457,,,1,1,2024-04-03,2024-04-03,1499.551686,1287.156935,1499.551686,1287.156935,1499.551686,1287.156935,1499.551686,1287.156935,1499.551686,1287.156935
22301105,BOS,135.0,46.0,33.0,0.543,,,0,OKC,100.0,31.0,21.0,0.432,,,1,1,2024-04-03,2024-04-03,1770.925,1630.703153,1770.925,1630.703153,1770.925,1630.703153,1770.925,1630.703153,1770.925,1630.703153
22301106,BKN,115.0,50.0,22.0,0.483,,,0,IND,111.0,45.0,27.0,0.447,,,1,1,2024-04-03,2024-04-03,,1582.74691,,1582.74691,,1582.74691,,1582.74691,,1582.74691
22301107,MEM,111.0,54.0,25.0,0.505,,,0,MIL,101.0,44.0,26.0,0.4,,,1,1,2024-04-03,2024-04-03,1325.851663,1584.020038,1325.851663,1584.020038,1325.851663,1584.020038,1325.851663,1584.020038,1325.851663,1584.020038
22301108,MIN,133.0,50.0,37.0,0.51,,,0,TOR,85.0,48.0,19.0,0.367,,,1,1,2024-04-03,2024-04-03,1673.888934,1290.704909,1673.888934,1290.704909,1673.888934,1290.704909,1673.888934,1290.704909,1673.888934,1290.704909
22301109,ORL,117.0,39.0,27.0,0.513,,,0,NOP,108.0,35.0,21.0,0.474,,,1,1,2024-04-03,2024-04-03,1529.377896,1606.07596,1529.377896,1606.07596,1529.377896,1606.07596,1529.377896,1606.07596,1529.377896,1606.07596
22301110,PHX,122.0,43.0,32.0,0.506,,,0,CLE,101.0,37.0,28.0,0.47,,,1,1,2024-04-03,2024-04-03,,1555.850643,,1555.850643,,1555.850643,,1555.850643,,1555.850643
22301111,PHI,109.0,41.0,28.0,0.467,,,0,MIA,105.0,51.0,24.0,0.415,,,1,1,2024-04-04,2024-04-04,1482.933622,1555.21488,1482.933622,1555.21488,1482.933622,1555.21488,1482.933622,1555.21488,1482.933622,1555.21488
22301112,NYK,120.0,39.0,34.0,0.55,,,0,SAC,109.0,35.0,26.0,0.488,,,1,1,2024-04-04,2024-04-04,1569.115365,1545.834556,1569.115365,1545.834556,1569.115365,1545.834556,1569.115365,1545.834556,1569.115365,1545.834556
22301113,GSW,133.0,43.0,29.0,0.588,,,0,HOU,110.0,29.0,23.0,0.419,,,1,1,2024-04-04,2024-04-04,1602.607141,1531.326638,1602.607141,1531.326638,1602.607141,1531.326638,1602.607141,1531.326638,1602.607141,1531.326638
22301114,LAC,102.0,48.0,22.0,0.378,,,0,DEN,100.0,51.0,27.0,0.434,,,1,1,2024-04-04,2024-04-04,1542.866039,1650.098671,1542.866039,1650.098671,1542.866039,1650.098671,1542.866039,1650.098671,1542.866039,1650.098671
22301115,CHA,124.0,36.0,29.0,0.597,,,0,ORL,115.0,37.0,24.0,0.447,,,1,1,2024-04-05,2024-04-05,,1546.029085,,1546.029085,,1546.029085,,1546.029085,,1546.029085
22301116,IND,126.0,39.0,30.0,0.523,,,0,OKC,112.0,39.0,24.0,0.488,,,1,1,2024-04-05,2024-04-05,1575.162988,1622.467679,1575.162988,1622.467679,1575.162988,1622.467679,1575.162988,1622.467679,1575.162988,1622.467679
22301117,POR,108.0,55.0,29.0,0.436,,,0,WAS,102.0,45.0,24.0,0.432,,,1,1,2024-04-05,2024-04-05,1307.182556,1278.968545,1307.182556,1278.968545,1307.182556,1278.968545,1307.182556,1278.968545,1307.182556,1278.968545
22301118,BOS,101.0,51.0,25.0,0.427,,,0,SAC,100.0,54.0,21.0,0.384,,,1,1,2024-04-05,2024-04-05,1779.160474,1539.226008,1779.160474,1539.226008,1779.160474,1539.226008,1779.160474,1539.226008,1779.160474,1539.226008
22301119,CHI,108.0,57.0,27.0,0.473,,,0,NYK,100.0,38.0,22.0,0.434,,,1,1,2024-04-05,2024-04-05,1471.418008,1575.723913,1471.418008,1575.723913,1471.418008,1575.723913,1471.418008,1575.723913,1471.418008,1575.723913
22301120,MIA,119.0,48.0,27.0,0.494,,,0,HOU,104.0,45.0,25.0,0.378,,,1,1,2024-04-05,2024-04-05,1544.513615,1511.308241,1544.513615,1511.308241,1544.513615,1511.308241,1544.513615,1511.308241,1544.513615,1511.308241
22301121,MEM,108.0,49.0,24.0,0.467,,,0,DET,90.0,38.0,22.0,0.405,,,1,1,2024-04-05,2024-04-05,1351.658763,1285.093112,1351.658763,1285.093112,1351.658763,1285.093112,1351.658763,1285.093112,1351.658763,1285.093112
22301122,TOR,117.0,47.0,24.0,0.456,,,0,MIL,111.0,45.0,21.0,0.436,,,1,1,2024-04-05,2024-04-05,1288.098598,1558.212938,1288.098598,1558.212938,1288.098598,1558.212938,1288.098598,1558.212938,1288.098598,1558.212938
22301123,SAS,111.0,34.0,34.0,0.506,,,0,NOP,109.0,41.0,28.0,0.512,,,1,1,2024-04-05,2024-04-05,1372.18644,1589.42477,1372.18644,1589.42477,1372.18644,1589.42477,1372.18644,1589.42477,1372.18644,1589.42477
22301124,DAL,109.0,53.0,20.0,0.404,,,0,ATL,95.0,56.0,21.0,0.4,,,1,1,2024-04-04,2024-04-04,1636.224949,1501.615508,1636.224949,1501.615508,1636.224949,1501.615508,1636.224949,1501.615508,1636.224949,1501.615508
22301125,PHX,97.0,49.0,29.0,0.434,,,0,MIN,87.0,44.0,23.0,0.388,,,1,1,2024-04-05,2024-04-05,,1676.495245,,1676.495245,,1676.495245,,1676.495245,,1676.495245
22301126,LAC,131.0,51.0,32.0,0.56,,,0,UTA,102.0,43.0,20.0,0.385,,,1,1,2024-04-05,2024-04-05,1547.827181,1364.684173,1547.827181,1364.684173,1547.827181,1364.684173,1547.827181,1364.684173,1547.827181,1364.684173
22301127,LAL,116.0,40.0,30.0,0.563,,,0,CLE,97.0,40.0,24.0,0.433,,,1,1,2024-04-06,2024-04-06,1574.141003,1547.178891,1574.141003,1547.178891,1574.141003,1547.178891,1574.141003,1547.178891,1574.141003,1547.178891
22301128,BKN,113.0,48.0,20.0,0.521,,,0,DET,103.0,28.0,25.0,0.457,,,1,1,2024-04-06,2024-04-06,,1277.644525,,1277.644525,,1277.644525,,1277.644525,,1277.644525
22301129,PHI,116.0,41.0,27.0,0.519,,,0,MEM,96.0,44.0,21.0,0.414,,,1,1,2024-04-06,2024-04-06,1493.634887,1359.107351,1493.634887,1359.107351,1493.634887,1359.107351,1493.634887,1359.107351,1493.634887,1359.107351
22301130,DEN,142.0,47.0,38.0,0.602,,,0,ATL,110.0,38.0,30.0,0.425,,,1,1,2024-04-06,2024-04-06,1645.13753,1497.158536,1645.13753,1497.158536,1645.13753,1497.158536,1645.13753,1497.158536,1645.13753,1497.158536
22301131,DAL,147.0,47.0,21.0,0.541,,,0,HOU,136.0,32.0,31.0,0.495,,,1,1,2024-04-07,2024-04-07,1643.651855,1494.38346,1643.651855,1494.38346,1643.651855,1494.38346,1643.651855,1494.38346,1643.651855,1494.38346
22301132,LAC,120.0,48.0,26.0,0.488,,,0,CLE,118.0,36.0,27.0,0.477,,,1,1,2024-04-07,2024-04-07,1553.526802,1537.850893,1553.526802,1537.850893,1553.526802,1537.850893,1553.526802,1537.850893,1553.526802,1537.850893
22301133,IND,117.0,37.0,27.0,0.512,,,0,MIA,115.0,39.0,21.0,0.464,,,1,1,2024-04-07,2024-04-07,1585.646813,1561.438395,1585.646813,1561.438395,1585.646813,1561.438395,1585.646813,1561.438395,1585.646813,1561.438395
22301134,BOS,124.0,40.0,34.0,0.563,,,0,POR,107.0,53.0,26.0,0.392,,,1,1,2024-04-07,2024-04-07,1779.947354,1317.057762,1779.947354,1317.057762,1779.947354,1317.057762,1779.947354,1317.057762,1779.947354,1317.057762
22301135,OKC,121.0,36.0,33.0,0.517,,,0,CHA,118.0,36.0,29.0,0.542,,,1,1,2024-04-07,2024-04-07,1611.983854,,1611.983854,,1611.983854,,1611.983854,,1611.983854,
22301136,ORL,113.0,40.0,24.0,0.467,,,0,CHI,98.0,37.0,20.0,0.507,,,1,1,2024-04-07,2024-04-07,1529.964836,1480.641609,1529.964836,1480.641609,1529.964836,1480.641609,1529.964836,1480.641609,1529.964836,1480.641609
22301137,TOR,130.0,49.0,33.0,0.51,,,0,WAS,122.0,43.0,29.0,0.472,,,1,1,2024-04-07,2024-04-07,1307.736945,1269.09334,1307.736945,1269.09334,1307.736945,1269.09334,1307.736945,1269.09334,1307.736945,1269.09334
22301138,NOP,113.0,42.0,26.0,0.471,,,0,PHX,105.0,38.0,30.0,0.448,,,1,1,2024-04-07,2024-04-07,1578.270505,,1578.270505,,1578.270505,,1578.270505,,1578.270505,
22301139,NYK,122.0,41.0,25.0,0.489,,,0,MIL,109.0,38.0,27.0,0.467,,,1,1,2024-04-07,2024-04-07,1566.500312,1538.574592,1566.500312,1538.574592,1566.500312,1538.574592,1566.500312,1538.574592,1566.500312,1538.574592
22301140,PHI,133.0,46.0,31.0,0.456,,,0,SAS,126.0,59.0,31.0,0.449,,,1,1,2024-04-07,2024-04-07,1507.995969,1383.340706,1507.995969,1383.340706,1507.995969,1383.340706,1507.995969,1383.340706,1507.995969,1383.340706
22301141,SAC,107.0,54.0,31.0,0.426,,,0,BKN,77.0,46.0,17.0,0.349,,,1,1,2024-04-07,2024-04-07,1538.439127,,1538.439127,,1538.439127,,1538.439127,,1538.439127,
22301142,GSW,118.0,47.0,32.0,0.533,,,0,UTA,110.0,29.0,21.0,0.47,,,1,1,2024-04-07,2024-04-07,1619.655606,1358.984552,1619.655606,1358.984552,1619.655606,1358.984552,1619.655606,1358.984552,1619.655606,1358.984552
22301143,MIN,127.0,46.0,29.0,0.515,,,0,LAL,117.0,41.0,27.0,0.464,,,1,1,2024-04-07,2024-04-07,1667.777164,1583.469001,1667.777164,1583.469001,1667.777164,1583.469001,1667.777164,1583.469001,1667.777164,1583.469001
