TEAM_ABBREVIATION_TEAM0,GAME_DATE,ELO_TEAM0,SCORE_TEAM0,IS_HOME_TEAM0,TEAM_ORDER_TEAM0,TEAM_ABBREVIATION_TEAM1,ELO_TEAM1,SCORE_TEAM1,IS_HOME_TEAM1,TEAM_ORDER_TEAM1
HOU,2025-02-12,1572.847556,119,1,0,IND,1564.59018,134,1,1
HOU,2025-02-12,1572.847556,119,1,0,WAS,1243.606297,130,0,1
PHO,2025-02-12,1489.469037,111,0,0,SAS,1467.020074,103,1,1
PHO,2025-02-12,1489.469037,111,0,0,BOS,1697.136241,116,0,1
PHO,2025-02-12,1489.469037,111,0,0,PHI,1440.169566,96,1,1
PHO,2025-02-12,1489.469037,111,0,0,BRK,1373.277716,100,0,1
PHO,2025-02-12,1489.469037,111,0,0,DET,1526.169689,128,1,1
PHO,2025-02-12,1489.469037,111,0,0,CHI,1381.512274,110,0,1
PHO,2025-02-12,1489.469037,111,0,0,GSW,1499.573709,107,1,1
PHO,2025-02-12,1489.469037,111,0,0,DAL,1549.963358,111,0,1
PHO,2025-02-12,1489.469037,111,0,0,POR,1453.170867,121,1,1
PHO,2025-02-12,1489.469037,111,0,0,DEN,1646.935368,132,0,1
PHO,2025-02-12,1489.469037,111,0,0,PHO,1489.469037,111,1,1
PHO,2025-02-12,1489.469037,111,0,0,HOU,1572.847556,119,0,1
PHO,2025-02-12,1489.469037,111,0,0,MEM,1633.413195,114,1,1
PHO,2025-02-12,1489.469037,111,0,0,LAC,1525.300148,128,0,1
PHO,2025-02-12,1489.469037,111,0,0,MIL,1511.005834,103,1,1
PHO,2025-02-12,1489.469037,111,0,0,MIN,1616.628547,101,0,1
PHO,2025-02-12,1489.469037,111,0,0,SAC,1525.199487,119,1,1
PHO,2025-02-12,1489.469037,111,0,0,NOP,1340.36414,111,0,1
PHO,2025-02-12,1489.469037,111,0,0,ATL,1470.114397,148,1,1
PHO,2025-02-12,1489.469037,111,0,0,NYK,1608.445017,149,0,1
PHO,2025-02-12,1489.469037,111,0,0,MIA,1461.273251,101,1,1
PHO,2025-02-12,1489.469037,111,0,0,OKC,1762.159155,115,0,1
PHO,2025-02-12,1489.469037,111,0,0,CHO,1287.729865,86,1,1
PHO,2025-02-12,1489.469037,111,0,0,ORL,1430.03436,102,0,1
PHO,2025-02-12,1489.469037,111,0,0,CLE,1701.853046,131,1,1
PHO,2025-02-12,1489.469037,111,0,0,TOR,1399.085262,108,0,1
PHO,2025-02-12,1489.469037,111,0,0,LAL,1599.53155,119,1,1
PHO,2025-02-12,1489.469037,111,0,0,UTA,1371.642023,131,0,1
PHO,2025-02-12,1489.469037,111,0,0,IND,1564.59018,134,1,1
PHO,2025-02-12,1489.469037,111,0,0,WAS,1243.606297,130,0,1
LAC,2025-02-12,1525.300148,128,1,0,SAS,1467.020074,103,1,1
LAC,2025-02-12,1525.300148,128,1,0,BOS,1697.136241,116,0,1
LAC,2025-02-12,1525.300148,128,1,0,PHI,1440.169566,96,1,1
LAC,2025-02-12,1525.300148,128,1,0,BRK,1373.277716,100,0,1
LAC,2025-02-12,1525.300148,128,1,0,DET,1526.169689,128,1,1
LAC,2025-02-12,1525.300148,128,1,0,CHI,1381.512274,110,0,1
LAC,2025-02-12,1525.300148,128,1,0,GSW,1499.573709,107,1,1
LAC,2025-02-12,1525.300148,128,1,0,DAL,1549.963358,111,0,1
LAC,2025-02-12,1525.300148,128,1,0,POR,1453.170867,121,1,1
LAC,2025-02-12,1525.300148,128,1,0,DEN,1646.935368,132,0,1
LAC,2025-02-12,1525.300148,128,1,0,PHO,1489.469037,111,1,1
LAC,2025-02-12,1525.300148,128,1,0,HOU,1572.847556,119,0,1
LAC,2025-02-12,1525.300148,128,1,0,MEM,1633.413195,114,1,1
LAC,2025-02-12,1525.300148,128,1,0,LAC,1525.300148,128,0,1
LAC,2025-02-12,1525.300148,128,1,0,MIL,1511.005834,103,1,1
LAC,2025-02-12,1525.300148,128,1,0,MIN,1616.628547,101,0,1
LAC,2025-02-12,1525.300148,128,1,0,SAC,1525.199487,119,1,1
LAC,2025-02-12,1525.300148,128,1,0,NOP,1340.36414,111,0,1
LAC,2025-02-12,1525.300148,128,1,0,ATL,1470.114397,148,1,1
LAC,2025-02-12,1525.300148,128,1,0,NYK,1608.445017,149,0,1
LAC,2025-02-12,1525.300148,128,1,0,MIA,1461.273251,101,1,1
LAC,2025-02-12,1525.300148,128,1,0,OKC,1762.159155,115,0,1
LAC,2025-02-12,1525.300148,128,1,0,CHO,1287.729865,86,1,1
LAC,2025-02-12,1525.300148,128,1,0,ORL,1430.03436,102,0,1
LAC,2025-02-12,1525.300148,128,1,0,CLE,1701.853046,131,1,1
LAC,2025-02-12,1525.300148,128,1,0,TOR,1399.085262,108,0,1
LAC,2025-02-12,1525.300148,128,1,0,LAL,1599.53155,119,1,1
LAC,2025-02-12,1525.300148,128,1,0,UTA,1371.642023,131,0,1
LAC,2025-02-12,1525.300148,128,1,0,IND,1564.59018,134,1,1
LAC,2025-02-12,1525.300148,128,1,0,WAS,1243.606297,130,0,1
MEM,2025-02-12,1633.413195,114,0,0,SAS,1467.020074,103,1,1
MEM,2025-02-12,1633.413195,114,0,0,BOS,1697.136241,116,0,1
MEM,2025-02-12,1633.413195,114,0,0,PHI,1440.169566,96,1,1
MEM,2025-02-12,1633.413195,114,0,0,BRK,1373.277716,100,0,1
MEM,2025-02-12,1633.413195,114,0,0,DET,1526.169689,128,1,1
MEM,2025-02-12,1633.413195,114,0,0,CHI,1381.512274,110,0,1
MEM,2025-02-12,1633.413195,114,0,0,GSW,1499.573709,107,1,1
MEM,2025-02-12,1633.413195,114,0,0,DAL,1549.963358,111,0,1
MEM,2025-02-12,1633.413195,114,0,0,POR,1453.170867,121,1,1
MEM,2025-02-12,1633.413195,114,0,0,DEN,1646.935368,132,0,1
MEM,2025-02-12,1633.413195,114,0,0,PHO,1489.469037,111,1,1
MEM,2025-02-12,1633.413195,114,0,0,HOU,1572.847556,119,0,1
MEM,2025-02-12,1633.413195,114,0,0,MEM,1633.413195,114,1,1
MEM,2025-02-12,1633.413195,114,0,0,LAC,1525.300148,128,0,1
MEM,2025-02-12,1633.413195,114,0,0,MIL,1511.005834,103,1,1
MEM,2025-02-12,1633.413195,114,0,0,MIN,1616.628547,101,0,1
MEM,2025-02-12,1633.413195,114,0,0,SAC,1525.199487,119,1,1
MEM,2025-02-12,1633.413195,114,0,0,NOP,1340.36414,111,0,1
MEM,2025-02-12,1633.413195,114,0,0,ATL,1470.114397,148,1,1
MEM,2025-02-12,1633.413195,114,0,0,NYK,1608.445017,149,0,1
MEM,2025-02-12,1633.413195,114,0,0,MIA,1461.273251,101,1,1
MEM,2025-02-12,1633.413195,114,0,0,OKC,1762.159155,115,0,1
MEM,2025-02-12,1633.413195,114,0,0,CHO,1287.729865,86,1,1
MEM,2025-02-12,1633.413195,114,0,0,ORL,1430.03436,102,0,1
MEM,2025-02-12,1633.413195,114,0,0,CLE,1701.853046,131,1,1
MEM,2025-02-12,1633.413195,114,0,0,TOR,1399.085262,108,0,1
MEM,2025-02-12,1633.413195,114,0,0,LAL,1599.53155,119,1,1
MEM,2025-02-12,1633.413195,114,0,0,UTA,1371.642023,131,0,1
MEM,2025-02-12,1633.413195,114,0,0,IND,1564.59018,134,1,1
MEM,2025-02-12,1633.413195,114,0,0,WAS,1243.606297,130,0,1
MIN,2025-02-12,1616.628547,101,1,0,SAS,1467.020074,103,1,1
MIN,2025-02-12,1616.628547,101,1,0,BOS,1697.136241,116,0,1
MIN,2025-02-12,1616.628547,101,1,0,PHI,1440.169566,96,1,1
MIN,2025-02-12,1616.628547,101,1,0,BRK,1373.277716,100,0,1
MIN,2025-02-12,1616.628547,101,1,0,DET,1526.169689,128,1,1
MIN,2025-02-12,1616.628547,101,1,0,CHI,1381.512274,110,0,1
MIN,2025-02-12,1616.628547,101,1,0,GSW,1499.573709,107,1,1
MIN,2025-02-12,1616.628547,101,1,0,DAL,1549.963358,111,0,1
MIN,2025-02-12,1616.628547,101,1,0,POR,1453.170867,121,1,1
MIN,2025-02-12,1616.628547,101,1,0,DEN,1646.935368,132,0,1
MIN,2025-02-12,1616.628547,101,1,0,PHO,1489.469037,111,1,1
MIN,2025-02-12,1616.628547,101,1,0,HOU,1572.847556,119,0,1
MIN,2025-02-12,1616.628547,101,1,0,MEM,1633.413195,114,1,1
MIN,2025-02-12,1616.628547,101,1,0,LAC,1525.300148,128,0,1
MIN,2025-02-12,1616.628547,101,1,0,MIL,1511.005834,103,1,1
MIN,2025-02-12,1616.628547,101,1,0,MIN,1616.628547,101,0,1
MIN,2025-02-12,1616.628547,101,1,0,SAC,1525.199487,119,1,1
MIN,2025-02-12,1616.628547,101,1,0,NOP,1340.36414,111,0,1
MIN,2025-02-12,1616.628547,101,1,0,ATL,1470.114397,148,1,1
MIN,2025-02-12,1616.628547,101,1,0,NYK,1608.445017,149,0,1
MIN,2025-02-12,1616.628547,101,1,0,MIA,1461.273251,101,1,1
MIN,2025-02-12,1616.628547,101,1,0,OKC,1762.159155,115,0,1
MIN,2025-02-12,1616.628547,101,1,0,CHO,1287.729865,86,1,1
MIN,2025-02-12,1616.628547,101,1,0,ORL,1430.03436,102,0,1
MIN,2025-02-12,1616.628547,101,1,0,CLE,1701.853046,131,1,1
MIN,2025-02-12,1616.628547,101,1,0,TOR,1399.085262,108,0,1
MIN,2025-02-12,1616.628547,101,1,0,LAL,1599.53155,119,1,1
MIN,2025-02-12,1616.628547,101,1,0,UTA,1371.642023,131,0,1
MIN,2025-02-12,1616.628547,101,1,0,IND,1564.59018,134,1,1
MIN,2025-02-12,1616.628547,101,1,0,WAS,1243.606297,130,0,1
MIL,2025-02-12,1511.005834,103,0,0,SAS,1467.020074,103,1,1
MIL,2025-02-12,1511.005834,103,0,0,BOS,1697.136241,116,0,1
MIL,2025-02-12,1511.005834,103,0,0,PHI,1440.169566,96,1,1
MIL,2025-02-12,1511.005834,103,0,0,BRK,1373.277716,100,0,1
MIL,2025-02-12,1511.005834,103,0,0,DET,1526.169689,128,1,1
MIL,2025-02-12,1511.005834,103,0,0,CHI,1381.512274,110,0,1
MIL,2025-02-12,1511.005834,103,0,0,GSW,1499.573709,107,1,1
MIL,2025-02-12,1511.005834,103,0,0,DAL,1549.963358,111,0,1
MIL,2025-02-12,1511.005834,103,0,0,POR,1453.170867,121,1,1
MIL,2025-02-12,1511.005834,103,0,0,DEN,1646.935368,132,0,1
MIL,2025-02-12,1511.005834,103,0,0,PHO,1489.469037,111,1,1
MIL,2025-02-12,1511.005834,103,0,0,HOU,1572.847556,119,0,1
MIL,2025-02-12,1511.005834,103,0,0,MEM,1633.413195,114,1,1
MIL,2025-02-12,1511.005834,103,0,0,LAC,1525.300148,128,0,1
MIL,2025-02-12,1511.005834,103,0,0,MIL,1511.005834,103,1,1
MIL,2025-02-12,1511.005834,103,0,0,MIN,1616.628547,101,0,1
MIL,2025-02-12,1511.005834,103,0,0,SAC,1525.199487,119,1,1
MIL,2025-02-12,1511.005834,103,0,0,NOP,1340.36414,111,0,1
MIL,2025-02-12,1511.005834,103,0,0,ATL,1470.114397,148,1,1
MIL,2025-02-12,1511.005834,103,0,0,NYK,1608.445017,149,0,1
MIL,2025-02-12,1511.005834,103,0,0,MIA,1461.273251,101,1,1
MIL,2025-02-12,1511.005834,103,0,0,OKC,1762.159155,115,0,1
MIL,2025-02-12,1511.005834,103,0,0,CHO,1287.729865,86,1,1
MIL,2025-02-12,1511.005834,103,0,0,ORL,1430.03436,102,0,1
MIL,2025-02-12,1511.005834,103,0,0,CLE,1701.853046,131,1,1
MIL,2025-02-12,1511.005834,103,0,0,TOR,1399.085262,108,0,1
MIL,2025-02-12,1511.005834,103,0,0,LAL,1599.53155,119,1,1
MIL,2025-02-12,1511.005834,103,0,0,UTA,1371.642023,131,0,1
MIL,2025-02-12,1511.005834,103,0,0,IND,1564.59018,134,1,1
MIL,2025-02-12,1511.005834,103,0,0,WAS,1243.606297,130,0,1
NOP,2025-02-12,1340.36414,111,1,0,SAS,1467.020074,103,1,1
NOP,2025-02-12,1340.36414,111,1,0,BOS,1697.136241,116,0,1
NOP,2025-02-12,1340.36414,111,1,0,PHI,1440.169566,96,1,1
NOP,2025-02-12,1340.36414,111,1,0,BRK,1373.277716,100,0,1
NOP,2025-02-12,1340.36414,111,1,0,DET,1526.169689,128,1,1
NOP,2025-02-12,1340.36414,111,1,0,CHI,1381.512274,110,0,1
NOP,2025-02-12,1340.36414,111,1,0,GSW,1499.573709,107,1,1
NOP,2025-02-12,1340.36414,111,1,0,DAL,1549.963358,111,0,1
NOP,2025-02-12,1340.36414,111,1,0,POR,1453.170867,121,1,1
NOP,2025-02-12,1340.36414,111,1,0,DEN,1646.935368,132,0,1
NOP,2025-02-12,1340.36414,111,1,0,PHO,1489.469037,111,1,1
NOP,2025-02-12,1340.36414,111,1,0,HOU,1572.847556,119,0,1
NOP,2025-02-12,1340.36414,111,1,0,MEM,1633.413195,114,1,1
NOP,2025-02-12,1340.36414,111,1,0,LAC,1525.300148,128,0,1
NOP,2025-02-12,1340.36414,111,1,0,MIL,1511.005834,103,1,1
NOP,2025-02-12,1340.36414,111,1,0,MIN,1616.628547,101,0,1
NOP,2025-02-12,1340.36414,111,1,0,SAC,1525.199487,119,1,1
NOP,2025-02-12,1340.36414,111,1,0,NOP,1340.36414,111,0,1
NOP,2025-02-12,1340.36414,111,1,0,ATL,1470.114397,148,1,1
NOP,2025-02-12,1340.36414,111,1,0,NYK,1608.445017,149,0,1
NOP,2025-02-12,1340.36414,111,1,0,MIA,1461.273251,101,1,1
NOP,2025-02-12,1340.36414,111,1,0,OKC,1762.159155,115,0,1
NOP,2025-02-12,1340.36414,111,1,0,CHO,1287.729865,86,1,1
NOP,2025-02-12,1340.36414,111,1,0,ORL,1430.03436,102,0,1
NOP,2025-02-12,1340.36414,111,1,0,CLE,1701.853046,131,1,1
NOP,2025-02-12,1340.36414,111,1,0,TOR,1399.085262,108,0,1
NOP,2025-02-12,1340.36414,111,1,0,LAL,1599.53155,119,1,1
NOP,2025-02-12,1340.36414,111,1,0,UTA,1371.642023,131,0,1
NOP,2025-02-12,1340.36414,111,1,0,IND,1564.59018,134,1,1
NOP,2025-02-12,1340.36414,111,1,0,WAS,1243.606297,130,0,1
SAC,2025-02-12,1525.199487,119,0,0,SAS,1467.020074,103,1,1
SAC,2025-02-12,1525.199487,119,0,0,BOS,1697.136241,116,0,1
SAC,2025-02-12,1525.199487,119,0,0,PHI,1440.169566,96,1,1
SAC,2025-02-12,1525.199487,119,0,0,BRK,1373.277716,100,0,1
SAC,2025-02-12,1525.199487,119,0,0,DET,1526.169689,128,1,1
SAC,2025-02-12,1525.199487,119,0,0,CHI,1381.512274,110,0,1
SAC,2025-02-12,1525.199487,119,0,0,GSW,1499.573709,107,1,1
SAC,2025-02-12,1525.199487,119,0,0,DAL,1549.963358,111,0,1
SAC,2025-02-12,1525.199487,119,0,0,POR,1453.170867,121,1,1
SAC,2025-02-12,1525.199487,119,0,0,DEN,1646.935368,132,0,1
SAC,2025-02-12,1525.199487,119,0,0,PHO,1489.469037,111,1,1
SAC,2025-02-12,1525.199487,119,0,0,HOU,1572.847556,119,0,1
SAC,2025-02-12,1525.199487,119,0,0,MEM,1633.413195,114,1,1
SAC,2025-02-12,1525.199487,119,0,0,LAC,1525.300148,128,0,1
SAC,2025-02-12,1525.199487,119,0,0,MIL,1511.005834,103,1,1
SAC,2025-02-12,1525.199487,119,0,0,MIN,1616.628547,101,0,1
SAC,2025-02-12,1525.199487,119,0,0,SAC,1525.199487,119,1,1
SAC,2025-02-12,1525.199487,119,0,0,NOP,1340.36414,111,0,1
SAC,2025-02-12,1525.199487,119,0,0,ATL,1470.114397,148,1,1
SAC,2025-02-12,1525.199487,119,0,0,NYK,1608.445017,149,0,1
SAC,2025-02-12,1525.199487,119,0,0,MIA,1461.273251,101,1,1
SAC,2025-02-12,1525.199487,119,0,0,OKC,1762.159155,115,0,1
SAC,2025-02-12,1525.199487,119,0,0,CHO,1287.729865,86,1,1
SAC,2025-02-12,1525.199487,119,0,0,ORL,1430.03436,102,0,1
SAC,2025-02-12,1525.199487,119,0,0,CLE,1701.853046,131,1,1
SAC,2025-02-12,1525.199487,119,0,0,TOR,1399.085262,108,0,1
SAC,2025-02-12,1525.199487,119,0,0,LAL,1599.53155,119,1,1
SAC,2025-02-12,1525.199487,119,0,0,UTA,1371.642023,131,0,1
SAC,2025-02-12,1525.199487,119,0,0,IND,1564.59018,134,1,1
SAC,2025-02-12,1525.199487,119,0,0,WAS,1243.606297,130,0,1
NYK,2025-02-12,1608.445017,149,1,0,SAS,1467.020074,103,1,1
NYK,2025-02-12,1608.445017,149,1,0,BOS,1697.136241,116,0,1
NYK,2025-02-12,1608.445017,149,1,0,PHI,1440.169566,96,1,1
NYK,2025-02-12,1608.445017,149,1,0,BRK,1373.277716,100,0,1
NYK,2025-02-12,1608.445017,149,1,0,DET,1526.169689,128,1,1
NYK,2025-02-12,1608.445017,149,1,0,CHI,1381.512274,110,0,1
NYK,2025-02-12,1608.445017,149,1,0,GSW,1499.573709,107,1,1
NYK,2025-02-12,1608.445017,149,1,0,DAL,1549.963358,111,0,1
NYK,2025-02-12,1608.445017,149,1,0,POR,1453.170867,121,1,1
NYK,2025-02-12,1608.445017,149,1,0,DEN,1646.935368,132,0,1
NYK,2025-02-12,1608.445017,149,1,0,PHO,1489.469037,111,1,1
NYK,2025-02-12,1608.445017,149,1,0,HOU,1572.847556,119,0,1
NYK,2025-02-12,1608.445017,149,1,0,MEM,1633.413195,114,1,1
NYK,2025-02-12,1608.445017,149,1,0,LAC,1525.300148,128,0,1
NYK,2025-02-12,1608.445017,149,1,0,MIL,1511.005834,103,1,1
NYK,2025-02-12,1608.445017,149,1,0,MIN,1616.628547,101,0,1
NYK,2025-02-12,1608.445017,149,1,0,SAC,1525.199487,119,1,1
NYK,2025-02-12,1608.445017,149,1,0,NOP,1340.36414,111,0,1
NYK,2025-02-12,1608.445017,149,1,0,ATL,1470.114397,148,1,1
NYK,2025-02-12,1608.445017,149,1,0,NYK,1608.445017,149,0,1
NYK,2025-02-12,1608.445017,149,1,0,MIA,1461.273251,101,1,1
NYK,2025-02-12,1608.445017,149,1,0,OKC,1762.159155,115,0,1
NYK,2025-02-12,1608.445017,149,1,0,CHO,1287.729865,86,1,1
NYK,2025-02-12,1608.445017,149,1,0,ORL,1430.03436,102,0,1
NYK,2025-02-12,1608.445017,149,1,0,CLE,1701.853046,131,1,1
NYK,2025-02-12,1608.445017,149,1,0,TOR,1399.085262,108,0,1
NYK,2025-02-12,1608.445017,149,1,0,LAL,1599.53155,119,1,1
NYK,2025-02-12,1608.445017,149,1,0,UTA,1371.642023,131,0,1
NYK,2025-02-12,1608.445017,149,1,0,IND,1564.59018,134,1,1
NYK,2025-02-12,1608.445017,149,1,0,WAS,1243.606297,130,0,1
ATL,2025-02-12,1470.114397,148,0,0,SAS,1467.020074,103,1,1
ATL,2025-02-12,1470.114397,148,0,0,BOS,1697.136241,116,0,1
ATL,2025-02-12,1470.114397,148,0,0,PHI,1440.169566,96,1,1
ATL,2025-02-12,1470.114397,148,0,0,BRK,1373.277716,100,0,1
ATL,2025-02-12,1470.114397,148,0,0,DET,1526.169689,128,1,1
ATL,2025-02-12,1470.114397,148,0,0,CHI,1381.512274,110,0,1
ATL,2025-02-12,1470.114397,148,0,0,GSW,1499.573709,107,1,1
ATL,2025-02-12,1470.114397,148,0,0,DAL,1549.963358,111,0,1
ATL,2025-02-12,1470.114397,148,0,0,POR,1453.170867,121,1,1
ATL,2025-02-12,1470.114397,148,0,0,DEN,1646.935368,132,0,1
ATL,2025-02-12,1470.114397,148,0,0,PHO,1489.469037,111,1,1
ATL,2025-02-12,1470.114397,148,0,0,HOU,1572.847556,119,0,1
ATL,2025-02-12,1470.114397,148,0,0,MEM,1633.413195,114,1,1
ATL,2025-02-12,1470.114397,148,0,0,LAC,1525.300148,128,0,1
ATL,2025-02-12,1470.114397,148,0,0,MIL,1511.005834,103,1,1
ATL,2025-02-12,1470.114397,148,0,0,MIN,1616.628547,101,0,1
ATL,2025-02-12,1470.114397,148,0,0,SAC,1525.199487,119,1,1
ATL,2025-02-12,1470.114397,148,0,0,NOP,1340.36414,111,0,1
ATL,2025-02-12,1470.114397,148,0,0,ATL,1470.114397,148,1,1
ATL,2025-02-12,1470.114397,148,0,0,NYK,1608.445017,149,0,1
ATL,2025-02-12,1470.114397,148,0,0,MIA,1461.273251,101,1,1
ATL,2025-02-12,1470.114397,148,0,0,OKC,1762.159155,115,0,1
ATL,2025-02-12,1470.114397,148,0,0,CHO,1287.729865,86,1,1
ATL,2025-02-12,1470.114397,148,0,0,ORL,1430.03436,102,0,1
ATL,2025-02-12,1470.114397,148,0,0,CLE,1701.853046,131,1,1
ATL,2025-02-12,1470.114397,148,0,0,TOR,1399.085262,108,0,1
ATL,2025-02-12,1470.114397,148,0,0,LAL,1599.53155,119,1,1
ATL,2025-02-12,1470.114397,148,0,0,UTA,1371.642023,131,0,1
ATL,2025-02-12,1470.114397,148,0,0,IND,1564.59018,134,1,1
ATL,2025-02-12,1470.114397,148,0,0,WAS,1243.606297,130,0,1
OKC,2025-02-12,1762.159155,115,1,0,SAS,1467.020074,103,1,1
OKC,2025-02-12,1762.159155,115,1,0,BOS,1697.136241,116,0,1
OKC,2025-02-12,1762.159155,115,1,0,PHI,1440.169566,96,1,1
OKC,2025-02-12,1762.159155,115,1,0,BRK,1373.277716,100,0,1
OKC,2025-02-12,1762.159155,115,1,0,DET,1526.169689,128,1,1
OKC,2025-02-12,1762.159155,115,1,0,CHI,1381.512274,110,0,1
OKC,2025-02-12,1762.159155,115,1,0,GSW,1499.573709,107,1,1
OKC,2025-02-12,1762.159155,115,1,0,DAL,1549.963358,111,0,1
OKC,2025-02-12,1762.159155,115,1,0,POR,1453.170867,121,1,1
OKC,2025-02-12,1762.159155,115,1,0,DEN,1646.935368,132,0,1
OKC,2025-02-12,1762.159155,115,1,0,PHO,1489.469037,111,1,1
OKC,2025-02-12,1762.159155,115,1,0,HOU,1572.847556,119,0,1
OKC,2025-02-12,1762.159155,115,1,0,MEM,1633.413195,114,1,1
OKC,2025-02-12,1762.159155,115,1,0,LAC,1525.300148,128,0,1
OKC,2025-02-12,1762.159155,115,1,0,MIL,1511.005834,103,1,1
OKC,2025-02-12,1762.159155,115,1,0,MIN,1616.628547,101,0,1
OKC,2025-02-12,1762.159155,115,1,0,SAC,1525.199487,119,1,1
OKC,2025-02-12,1762.159155,115,1,0,NOP,1340.36414,111,0,1
OKC,2025-02-12,1762.159155,115,1,0,ATL,1470.114397,148,1,1
OKC,2025-02-12,1762.159155,115,1,0,NYK,1608.445017,149,0,1
OKC,2025-02-12,1762.159155,115,1,0,MIA,1461.273251,101,1,1
OKC,2025-02-12,1762.159155,115,1,0,OKC,1762.159155,115,0,1
OKC,2025-02-12,1762.159155,115,1,0,CHO,1287.729865,86,1,1
OKC,2025-02-12,1762.159155,115,1,0,ORL,1430.03436,102,0,1
OKC,2025-02-12,1762.159155,115,1,0,CLE,1701.853046,131,1,1
OKC,2025-02-12,1762.159155,115,1,0,TOR,1399.085262,108,0,1
OKC,2025-02-12,1762.159155,115,1,0,LAL,1599.53155,119,1,1
OKC,2025-02-12,1762.159155,115,1,0,UTA,1371.642023,131,0,1
OKC,2025-02-12,1762.159155,115,1,0,IND,1564.59018,134,1,1
OKC,2025-02-12,1762.159155,115,1,0,WAS,1243.606297,130,0,1
MIA,2025-02-12,1461.273251,101,0,0,SAS,1467.020074,103,1,1
MIA,2025-02-12,1461.273251,101,0,0,BOS,1697.136241,116,0,1
MIA,2025-02-12,1461.273251,101,0,0,PHI,1440.169566,96,1,1
MIA,2025-02-12,1461.273251,101,0,0,BRK,1373.277716,100,0,1
MIA,2025-02-12,1461.273251,101,0,0,DET,1526.169689,128,1,1
MIA,2025-02-12,1461.273251,101,0,0,CHI,1381.512274,110,0,1
MIA,2025-02-12,1461.273251,101,0,0,GSW,1499.573709,107,1,1
MIA,2025-02-12,1461.273251,101,0,0,DAL,1549.963358,111,0,1
MIA,2025-02-12,1461.273251,101,0,0,POR,1453.170867,121,1,1
MIA,2025-02-12,1461.273251,101,0,0,DEN,1646.935368,132,0,1
MIA,2025-02-12,1461.273251,101,0,0,PHO,1489.469037,111,1,1
MIA,2025-02-12,1461.273251,101,0,0,HOU,1572.847556,119,0,1
MIA,2025-02-12,1461.273251,101,0,0,MEM,1633.413195,114,1,1
MIA,2025-02-12,1461.273251,101,0,0,LAC,1525.300148,128,0,1
MIA,2025-02-12,1461.273251,101,0,0,MIL,1511.005834,103,1,1
MIA,2025-02-12,1461.273251,101,0,0,MIN,1616.628547,101,0,1
MIA,2025-02-12,1461.273251,101,0,0,SAC,1525.199487,119,1,1
MIA,2025-02-12,1461.273251,101,0,0,NOP,1340.36414,111,0,1
MIA,2025-02-12,1461.273251,101,0,0,ATL,1470.114397,148,1,1
MIA,2025-02-12,1461.273251,101,0,0,NYK,1608.445017,149,0,1
MIA,2025-02-12,1461.273251,101,0,0,MIA,1461.273251,101,1,1
MIA,2025-02-12,1461.273251,101,0,0,OKC,1762.159155,115,0,1
MIA,2025-02-12,1461.273251,101,0,0,CHO,1287.729865,86,1,1
MIA,2025-02-12,1461.273251,101,0,0,ORL,1430.03436,102,0,1
MIA,2025-02-12,1461.273251,101,0,0,CLE,1701.853046,131,1,1
MIA,2025-02-12,1461.273251,101,0,0,TOR,1399.085262,108,0,1
MIA,2025-02-12,1461.273251,101,0,0,LAL,1599.53155,119,1,1
MIA,2025-02-12,1461.273251,101,0,0,UTA,1371.642023,131,0,1
MIA,2025-02-12,1461.273251,101,0,0,IND,1564.59018,134,1,1
MIA,2025-02-12,1461.273251,101,0,0,WAS,1243.606297,130,0,1
ORL,2025-02-12,1430.03436,102,1,0,SAS,1467.020074,103,1,1
ORL,2025-02-12,1430.03436,102,1,0,BOS,1697.136241,116,0,1
ORL,2025-02-12,1430.03436,102,1,0,PHI,1440.169566,96,1,1
ORL,2025-02-12,1430.03436,102,1,0,BRK,1373.277716,100,0,1
ORL,2025-02-12,1430.03436,102,1,0,DET,1526.169689,128,1,1
ORL,2025-02-12,1430.03436,102,1,0,CHI,1381.512274,110,0,1
ORL,2025-02-12,1430.03436,102,1,0,GSW,1499.573709,107,1,1
ORL,2025-02-12,1430.03436,102,1,0,DAL,1549.963358,111,0,1
ORL,2025-02-12,1430.03436,102,1,0,POR,1453.170867,121,1,1
ORL,2025-02-12,1430.03436,102,1,0,DEN,1646.935368,132,0,1
ORL,2025-02-12,1430.03436,102,1,0,PHO,1489.469037,111,1,1
ORL,2025-02-12,1430.03436,102,1,0,HOU,1572.847556,119,0,1
ORL,2025-02-12,1430.03436,102,1,0,MEM,1633.413195,114,1,1
ORL,2025-02-12,1430.03436,102,1,0,LAC,1525.300148,128,0,1
ORL,2025-02-12,1430.03436,102,1,0,MIL,1511.005834,103,1,1
ORL,2025-02-12,1430.03436,102,1,0,MIN,1616.628547,101,0,1
ORL,2025-02-12,1430.03436,102,1,0,SAC,1525.199487,119,1,1
ORL,2025-02-12,1430.03436,102,1,0,NOP,1340.36414,111,0,1
ORL,2025-02-12,1430.03436,102,1,0,ATL,1470.114397,148,1,1
ORL,2025-02-12,1430.03436,102,1,0,NYK,1608.445017,149,0,1
ORL,2025-02-12,1430.03436,102,1,0,MIA,1461.273251,101,1,1
ORL,2025-02-12,1430.03436,102,1,0,OKC,1762.159155,115,0,1
ORL,2025-02-12,1430.03436,102,1,0,CHO,1287.729865,86,1,1
ORL,2025-02-12,1430.03436,102,1,0,ORL,1430.03436,102,0,1
